0.0,0.0,0.00300542
-0.250383,0.0312784,-0.306645
-0.308416,0.0586265,-0.610397
-0.205757,-0.0455734,-0.920006
-0.0553283,-0.306311,-1.16222
0.0516257,-0.590171,-1.26159
0.112925,-0.897257,-1.5129
0.0887791,-1.1774,-1.81837
-0.0154386,-1.43844,-2.12423
-0.19862,-1.65761,-2.42904
-0.414334,-1.80196,-2.73534
-0.647846,-1.87768,-3.04383
-0.908713,-1.86531,2.93526
-1.15127,-1.77691,2.63051
-1.36648,-1.62476,2.32898
-1.49446,-1.46414,2.02352
-1.54548,-1.29662,1.71189
-1.54762,-1.05162,1.40876
-1.60221,-1.32494,1.58768
-1.56984,-1.5215,1.89579
-1.49417,-1.66737,2.20625
-1.47708,-1.67939,2.51186
-1.62255,-1.60818,2.81294
-1.91539,-1.54203,3.01607
-2.22735,-1.51341,3.07939
-2.53706,-1.49311,3.05323
-2.84413,-1.44803,2.91726
-3.13936,-1.35392,2.70289
-3.40976,-1.19516,2.46516
-3.63384,-0.967871,2.2218
-3.75561,-0.811798,2.52693
-3.91109,-0.74147,2.82833
-4.19799,-0.661903,2.90572
-4.50211,-0.585273,2.87314
-4.7993,-0.497007,2.82611
-5.0968,-0.386029,2.6956
-5.36903,-0.226868,2.517
-5.60436,-0.0353507,2.40053
-5.82973,0.185176,2.34226
-6.04071,0.398029,2.4348
-6.2833,0.570069,2.55723
-6.55297,0.738503,2.60068
-6.8185,0.89943,2.58038
-7.0808,1.08703,2.43987
-7.22983,1.24547,2.13674
-7.2473,1.27315,1.83073
-7.23484,1.13864,1.52564
-7.27446,0.935295,1.21625
-7.38413,0.753684,0.906618
-7.54143,0.623502,0.596903
-7.64532,0.553994,0.290963
-7.64544,0.552907,-0.0210615
-7.49912,0.530808,-0.3298
-7.23865,0.399621,-0.545898
-6.98595,0.229519,-0.615447
-6.73678,0.0660118,-0.547272
-6.45408,-0.0931926,-0.4577
-6.17558,-0.226191,-0.447007
-5.89078,-0.371976,-0.507304
-5.63078,-0.521616,-0.544609
-5.37877,-0.684299,-0.597403
-5.12398,-0.857337,-0.577674
-4.87676,-1.01153,-0.488259
-4.59744,-1.14358,-0.430228
-4.3136,-1.2661,-0.41961
-4.02104,-1.39573,-0.410287
-3.74901,-1.52652,-0.448342
-3.47348,-1.67683,-0.526804
-3.21164,-1.83046,-0.505358
-2.93533,-1.95844,-0.395275
-2.65662,-2.07942,-0.366142
-2.35586,-2.19579,-0.405005
-2.0788,-2.31284,-0.37169
-1.78707,-2.41139,-0.293144
-1.48059,-2.50343,-0.283175
-1.17474,-2.59191,-0.293823
-0.879682,-2.68148,-0.275591
-0.575885,-2.75548,-0.194281
-0.253606,-2.81024,-0.192635
0.0298709,-2.88729,-0.33829
0.308712,-3.00775,-0.472543
0.574896,-3.15611,-0.55183
0.8319,-3.31636,-0.538762
1.0969,-3.45924,-0.440088
1.37376,-3.57448,-0.35312
1.65646,-3.67488,-0.332127
1.94493,-3.77309,-0.338324
2.24658,-3.87991,-0.351628
2.54166,-3.9981,-0.412814
2.82978,-4.13088,-0.400247
3.14511,-4.22884,-0.195994
3.22065,-4.26738,-0.504148
3.39282,-4.40145,-0.806365
3.56392,-4.63653,-1.05883
3.70148,-4.92206,-1.25558
3.76976,-5.21373,-1.44149
3.78437,-5.52303,-1.61431
3.75281,-5.83848,-1.73094
3.69334,-6.14327,-1.80065
3.64707,-6.39014,-1.49852
3.61975,-6.29438,-1.19809
3.52879,-6.13743,-0.885609
3.49732,-6.0955,-0.582759
3.55707,-6.12813,-0.276561
3.85548,-6.16298,0.00427759
4.15929,-6.14926,0.0704227
4.46697,-6.11785,0.048578
4.78639,-6.11514,-0.0663028
5.02922,-6.16375,-0.37714
5.29433,-6.31411,-0.588421
5.5478,-6.50479,-0.6593
5.78892,-6.65959,-0.472686
6.04574,-6.77445,-0.26229
6.30857,-6.82977,-0.0935659
6.59409,-6.83358,-0.0122163
6.90137,-6.87632,-0.249049
7.1761,-6.97427,-0.486788
7.43876,-7.13688,-0.616277
7.69166,-7.32763,-0.665736
7.94482,-7.52334,-0.635424
8.19241,-7.69261,-0.558165
8.44976,-7.84675,-0.53107
8.71878,-8.01125,-0.531366
8.9888,-8.14214,-0.365365
9.284,-8.22151,-0.152288
9.60201,-8.24838,-0.0289522
9.91196,-8.26112,-0.0938448
10.2016,-8.31287,-0.262803
10.5119,-8.41199,-0.371517
10.8032,-8.53634,-0.369058
11.0942,-8.60714,-0.149622
11.4032,-8.62993,-0.00598781
11.7059,-8.63135,-0.0347993
11.9961,-8.65746,-0.153223
12.3002,-8.71598,-0.237657
12.6016,-8.79672,-0.273737
12.9033,-8.87769,-0.244573
13.2158,-8.95566,-0.312447
13.3994,-9.04338,-0.622803
13.5437,-9.19031,-0.926634
13.7017,-9.43477,-1.08535
13.8255,-9.70472,-1.12958
13.9702,-9.99738,-1.11951
14.099,-10.2897,-1.19291
14.151,-10.491,-1.49385
14.1569,-10.4722,-1.79845
14.2766,-10.1969,-1.97038
14.2943,-10.1062,-1.66202
14.3176,-10.239,-1.35806
14.4137,-10.5096,-1.10402
14.5654,-10.7757,-1.01243
14.7289,-11.0272,-0.983787
14.902,-11.2963,-1.02188
15.0514,-11.5564,-1.07166
15.2007,-11.8394,-1.11336
15.3359,-12.1298,-1.14782
15.4621,-12.4184,-1.11906
15.6101,-12.6725,-0.981572
15.8003,-12.9226,-0.867277
16.0024,-13.1519,-0.840638
16.2188,-13.3951,-0.830596
16.3667,-13.545,-0.528693
16.411,-13.5484,-0.230979
16.6888,-13.5623,0.0441271
16.9791,-13.5453,0.0569967
17.2989,-13.5362,-0.00881233
17.6048,-13.5431,-0.0286856
17.9248,-13.5478,0.0109906
18.2247,-13.5415,0.0201946
18.5347,-13.5398,-0.00706419
18.8547,-13.5399,0.0139398
19.1847,-13.5362,0.00533705
19.4846,-13.5343,0.00874788
19.7846,-13.532,0.00336196
20.0846,-13.5311,0.00640419
20.3846,-13.5276,0.0146091
20.6846,-13.5235,0.0155776
21.0043,-13.5114,0.0785391
21.3018,-13.474,0.170264
21.5961,-13.4158,0.215879
21.9088,-13.3476,0.209243
22.2156,-13.2837,0.208921
22.5336,-13.2341,0.0830629
22.7482,-13.2493,-0.221097
23.0457,-13.327,-0.338842
23.3462,-13.4373,-0.238856
23.6418,-13.4686,0.0160371
23.9471,-13.4486,0.112483
24.2504,-13.4093,0.125893
24.5489,-13.381,0.0386652
24.8488,-13.3831,-0.0492967
25.1482,-13.4019,-0.0661718
25.4677,-13.4194,-0.0280848
25.7844,-13.417,0.0420988
26.1033,-13.4021,0.0332899
26.3709,-13.4156,-0.270367
26.359,-13.412,-0.567478
26.1316,-13.2237,-0.593038
25.9875,-13.1595,-0.288164
25.8723,-13.1408,0.0192099
25.879,-13.1338,0.323649
26.0161,-13.0634,0.634496
26.1634,-12.9122,0.944436
26.277,-12.6967,1.24449
